source_page_url,source_page_label,source_table_index,fiction_work_raw,book_publication_year_guess,film_adaptation_raw,film_release_year_guess,adaptation_line_number,is_movie_1980_2024_guess
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Philosopher's Stone (2001),2001.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Chamber of Secrets (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Prisoner of Azkaban (2004),2004.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Goblet of Fire (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Order of the Phoenix (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Half-Blood Prince (2009),2009.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Deathly Hallows – Part 1 (2010),2010.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Harry Potter (1997–2007) (series), J. K. Rowling",1997.0,Harry Potter and the Deathly Hallows – Part 2 (2011),2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Hart's War (1999), John Katzenbach",1999.0,Hart's War (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Haruchika (ハルチカ) (2008–present) (series), Sei Hatsuno",2008.0,Haruta & Chika (2017),2017.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Hating Alison Ashley (1984), Robin Klein",1984.0,Hating Alison Ashley (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Haunting of Hill House (1959), Shirley Jackson",1959.0,The Haunting (1999),1999.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Header (1995), Edward Lee",1995.0,Header (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Headhunters (2001), Jules Bass",2001.0,Monte Carlo (2011),2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Hear the Wind Sing (風の歌を聴け, Kaze no uta o kike) (1979), Haruki Murakami",1979.0,Hear the Wind Sing (1981),1981.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Heart of the Matter (1948), Graham Greene",1948.0,The Heart of the Matter (1983),1983.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Heaven Sword and Dragon Saber (Chinese: 倚天屠龙记) (1961), Jin Yong",1961.0,The Hidden Power of the Dragon Sabre (1984),1984.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Heaven Sword and Dragon Saber (Chinese: 倚天屠龙记) (1961), Jin Yong",1961.0,Kung Fu Cult Master (1993),1993.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Heidi (1880–81), Johanna Spyri",1880.0,Heidi's Song (1982),1982.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Heidi (1880–81), Johanna Spyri",1880.0,Courage Mountain (1990),1990.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Heidi (1880–81), Johanna Spyri",1880.0,Heidi (1995),1995.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Heidi (1880–81), Johanna Spyri",1880.0,Heidi (2005; produced by Nelvana),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Heidi (1880–81), Johanna Spyri",1880.0,Heidi (2005; directed by Paul Marcus),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Heidi (1880–81), Johanna Spyri",1880.0,Heidi 4 Paws (2008),2008.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Heidi (1880–81), Johanna Spyri",1880.0,Heidi (2015),2015.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Help (2009), Kathryn Stockett",2009.0,The Help (2011),2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"High Fidelity (1995), Nick Hornby",1995.0,High Fidelity (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The History of Tom Jones, a Foundling (1749), Henry Fielding",1749.0,Tom Jones (1996),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"A History of Violence (1997), John Wagner",1997.0,A History of Violence (2005),2005.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hitchhiker's Guide to the Galaxy (1979), Douglas Adams",1979.0,The Hitchhiker's Guide to the Galaxy (2004),2004.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hobbit (1937), J. R. R. Tolkien",1937.0,The Hobbit (1985),1985.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hobbit (1937), J. R. R. Tolkien",1937.0,The Hobbit: An Unexpected Journey (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hobbit (1937), J. R. R. Tolkien",1937.0,The Hobbit: The Desolation of Smaug (2013),2013.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hobbit (1937), J. R. R. Tolkien",1937.0,The Hobbit: The Battle of the Five Armies (2014),2014.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Holcroft Covenant (1978), Robert Ludlum",1978.0,The Holcroft Covenant (1985),1985.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Holy Innocents (1988), Gilbert Adair",1988.0,The Dreamers (2003),2003.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Home and the World (Bengali: ঘরে বাইরে, Ghôre Baire) (1916), Rabindranath Tagore",1916.0,Ghare Baire (1984),1984.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Honorary Consul (1973), Graham Greene",1973.0,The Honorary Consul (1983),1983.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Host (2008), Stephenie Meyer",2008.0,The Host (2013),2013.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of Florence (German: Der Hund von Florenz) (1923), Felix Salten",1923.0,The Return of the Shaggy Dog (1987),1987.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of Florence (German: Der Hund von Florenz) (1923), Felix Salten",1923.0,The Shaggy Dog (1994),1994.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of Florence (German: Der Hund von Florenz) (1923), Felix Salten",1923.0,The Shaggy Dog (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of the Baskervilles (serialised 1901—1902, published as a book 1902), Arthur Conan Doyle",1901.0,The Hound of the Baskervilles (1981),1981.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of the Baskervilles (serialised 1901—1902, published as a book 1902), Arthur Conan Doyle",1901.0,Sherlock Holmes and the Baskerville Curse (1983),1983.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of the Baskervilles (serialised 1901—1902, published as a book 1902), Arthur Conan Doyle",1901.0,The Hound of the Baskervilles (1983),1983.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of the Baskervilles (serialised 1901—1902, published as a book 1902), Arthur Conan Doyle",1901.0,The Hound of the Baskervilles (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hound of the Baskervilles (serialised 1901—1902, published as a book 1902), Arthur Conan Doyle",1901.0,The Hound of the Baskervilles (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hours (1998), Michael Cunningham",1998.0,The Hours (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The House of the Lost on the Cape (岬のマヨイガ, Misaki no Mayoiga) (2015), Sachiko Kashiwaba",2015.0,The House of the Lost on the Cape (2021),2021.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The House of the Spirits (Spanish: La casa de los espíritus) (1982), Isabel Allende",1982.0,The House of the Spirits (1993),1993.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Housekeeper and the Professor (博士の愛した数式, hakase no ai shita suushiki) (2003), Yōko Ogawa",2003.0,The Professor's Beloved Equation (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"Howards End (1910), E. M. Forster",1910.0,Howards End (1992),1992.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,The Howling (1981),1981.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,Howling II: Stirba - Werewolf Bitch (1985),1985.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,Howling III (1987),1987.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,Howling IV: The Original Nightmare (1988),1988.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,Howling V: The Rebirth (1990),1990.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,Howling VI: The Freaks (1992),1992.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,Howling: New Moon Rising (1994),1994.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Howling (1977), Gary Brandner",1977.0,The Howling: Reborn (2011),2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Human Stain (2000), Philip Roth",2000.0,The Human Stain (2003),2003.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame (1982),1982.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame (1986),1986.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Secret of the Hunchback (1996),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame (1996; Golden Films),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame (1996; Jetlag Productions),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame (1996; Burbank Animation Studios),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame (1996; Walt Disney Animation Studios),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame (1996; Dingo Pictures),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback (1997),1997.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,Quasimodo d'El Paris (1999),1999.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,The Hunchback of Notre Dame II (2002),2002.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunchback of Notre-Dame (French: Notre-Dame de Paris. 1482) (1831), Victor Hugo",1831.0,Quasi (2023),2023.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hundred and One Dalmatians (1956), Dodie Smith",1956.0,101 Dalmatians (1996),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hundred and One Dalmatians (1956), Dodie Smith",1956.0,102 Dalmatians (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hundred and One Dalmatians (1956), Dodie Smith",1956.0,101 Dalmatians II: Patch's London Adventure (2003),2003.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hundred and One Dalmatians (1956), Dodie Smith",1956.0,Cruella (2021),2021.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunger Games (2008–2010, 2020–2025) (series), Suzanne Collins",2008.0,The Hunger Games (2012),2012.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunger Games (2008–2010, 2020–2025) (series), Suzanne Collins",2008.0,The Hunger Games: Catching Fire (2013),2013.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunger Games (2008–2010, 2020–2025) (series), Suzanne Collins",2008.0,The Hunger Games: Mockingjay - Part 1 (2014),2014.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunger Games (2008–2010, 2020–2025) (series), Suzanne Collins",2008.0,The Hunger Games: Mockingjay - Part 2 (2015),2015.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunger Games (2008–2010, 2020–2025) (series), Suzanne Collins",2008.0,The Hunger Games: The Ballad of Songbirds & Snakes (2023),2023.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunt for Red October (1984), Tom Clancy",1984.0,The Hunt for Red October (1990),1990.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),6,"The Hunter (1962), Donald E. Westlake",1962.0,Payback (1999),1999.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Am Legend (1954), Richard Matheson",1954.0,I Am Legend (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Am Legend (1954), Richard Matheson",1954.0,I Am Ωmega (2007),2007.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Am Number Four (2010), Pittacus Lore",2010.0,I Am Number Four (2011),2011.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Know What You Did Last Summer (1973), Lois Duncan",1973.0,I Know What You Did Last Summer (1997),1997.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Know What You Did Last Summer (1973), Lois Duncan",1973.0,I Still Know What You Did Last Summer (2000),2000.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Know What You Did Last Summer (1973), Lois Duncan",1973.0,I'll Always Know What You Did Last Summer (2006),2006.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Love You, Beth Cooper (2007), Larry Doyle",2007.0,"I Love You, Beth Cooper (2009)",2009.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Want to Eat Your Pancreas (君の膵臓をたべたい, Kimi no Suizō o Tabetai) (2014), Yoru Sumino",2014.0,Let Me Eat Your Pancreas (2017),2017.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I Want to Eat Your Pancreas (君の膵臓をたべたい, Kimi no Suizō o Tabetai) (2014), Yoru Sumino",2014.0,I Want to Eat Your Pancreas (2018),2018.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"I'm Thinking of Ending Things (2016), Iain Reid",2016.0,I'm Thinking of Ending Things (2020),2020.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"Imagining Argentina (1987), Lawrence Thornton",1987.0,Imagining Argentina (2003),2003.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"Immortality, Inc. (1959), Robert Sheckley",1959.0,Freejack (1992),1992.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"In Country (1985), Bobbie Ann Mason",1985.0,In Country (1989),1989.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"The Incredible Journey (1961), Sheila Burnford",1961.0,Homeward Bound: The Incredible Journey (1993),1993.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"The Incredible Journey (1961), Sheila Burnford",1961.0,Homeward Bound II: Lost in San Francisco (1996),1996.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"Incubus (1976), Ray Russell",1976.0,The Incubus (1981),1981.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"The Innocent (1990), Ian McEwan",1990.0,The Innocent (1993),1993.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"Interview with the Vampire (1976), Anne Rice",1976.0,Interview with the Vampire (1994),1994.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"The Investigation (1977), Dorothy Uhnak",1977.0,Kojak: The Price of Justice (1987),1987.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"The Invisible Man (1897), H. G. Wells",1897.0,"The Invisible Man (Russian: Человек-невидимка, romanized: Chelovek-nevidimka) (1984)",1984.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"The Invisible Man (1897), H. G. Wells",1897.0,The Invisible Man (2020),2020.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"Ironweed (1983), William Kennedy",1983.0,Ironweed (1987),1987.0,1,True
https://en.wikipedia.org/wiki/List_of_fiction_works_made_into_feature_films_(D%E2%80%93J),List_of_fiction_works_made_into_feature_films_(D–J),7,"The Island (1979), Peter Benchley",1979.0,The Island (1980),1980.0,1,True
